State,Name,Temperature,Dew_Point,GHI,Relative_Humidity,Surface_Albedo,Pressure,Precipitable_Water,Wind_Speed,Suitability
Nevada,Techren Solar 2,8.164052511415525,4.081118721461187,169.73698630136985,77.80398173515982,0.3348219178082192,970.8407534246576,1.6819520547945208,3.4900228310502284,1
California,Wright Solar Park,14.01175799086758,5.044885844748859,210.4756849315069,59.93448173515982,0.2463287671232877,926.2417808219178,1.740570776255708,3.5909246575342464,1
Texas,Impact Solar 1,10.097351598173516,3.2437214611872145,180.83869863013695,66.34879223744292,0.3488219178082191,948.4227168949772,1.6382534246575342,3.638835616438356,1
California,Golden Field Solar 3,10.743059360730593,6.766723744292237,173.7584474885845,79.00048287671233,0.2531780821917808,983.3135844748858,1.980433789954338,2.3176598173515983,1
California,Garland solar farm 2,10.90511415525114,3.8110273972602737,190.64212328767124,67.28834474885845,0.2258630136986301,955.7215753424656,1.3992808219178083,2.688367579908676,1
Texas,Midway (174 Power Global) solar farm,18.84230593607306,9.580730593607306,218.07796803652968,60.02037671232877,0.1587123287671232,954.0207762557078,2.271815068493151,3.3124657534246578,1
Texas,Lily Solar Hybrid,12.35996575342466,4.314166666666667,189.36472602739727,62.62899657534247,0.2278904109589041,986.8756849315068,1.5495433789954338,2.533310502283105,1
Texas,Aragorn Solar Project,15.484360730593608,3.972191780821918,223.7656392694064,52.361785388127856,0.2358904109589041,900.6360730593607,1.6001826484018264,3.793413242009133,1
Texas,Castle Gap Solar Hybrid,10.948858447488584,6.968538812785388,168.1810502283105,78.89324086757992,0.2229041095890411,987.6591324200912,1.927511415525114,3.1853310502283105,1
Nevada,Townsite Solar Project Hybrid,23.46176940639269,18.2501598173516,214.18310502283103,75.8346392694064,0.1695068493150685,1013.7203196347032,3.3569406392694066,3.2403424657534248,1
Georgia,Camilla Solar Energy Project,18.11466894977169,5.155993150684932,231.7722602739726,48.635324200913246,0.2227945205479452,913.8477168949772,1.7428196347031963,3.5272374429223747,1
Arizona,Mesquite Solar 1,13.68068493150685,-1.464178082191781,236.58744292237444,41.34697488584475,0.2036712328767123,813.5712328767123,1.1206050228310502,3.4251027397260274,1
Virginia,Highlander Solar Energy Station 1,10.424280821917808,2.848835616438356,175.05844748858448,64.93745890410959,0.2610410958904109,942.7432648401826,1.356312785388128,2.706255707762557,1
California,Rancho Seco Solar II,9.895776255707762,4.7450684931506855,172.14178082191782,73.8196894977169,0.3010410958904109,977.0568493150683,1.8031050228310503,3.365148401826484,1
Texas,Roserock solar farm,13.55777397260274,-1.5844977168949772,238.3875570776256,41.34083904109589,0.2197808219178082,812.3723744292238,1.1121461187214612,3.5463356164383564,1
Arizona,Sun Streams solar farm,15.536963470319638,1.2194178082191782,237.236301369863,44.46727739726027,0.2222465753424657,864.9981735159818,1.3709931506849318,3.539828767123288,1
Texas,Juno Solar Project 1,22.116015981735163,-0.9414383561643836,244.2763698630137,27.008876712328767,0.1553698630136986,960.3203196347032,1.301746575342466,2.5214840182648404,1
California,Springbok solar farm 2,6.513481735159817,4.037340182648402,164.5246575342466,86.28257648401826,0.4046301369863013,952.9554794520548,1.5731050228310504,0.4711073059360731,1
Texas,Buckthorn Westex solar farm,10.013881278538811,3.7313584474885846,176.18561643835616,69.28025114155251,0.3146027397260274,961.9592465753424,1.7107077625570777,3.563139269406393,1
California,North Rosamond Solar,12.875536529680366,-4.690696347031963,225.7599315068493,36.01687557077626,0.2804109589041096,842.5503424657534,0.9498630136986302,2.6001141552511418,1
California,Topaz solar farm 2,11.879977168949772,7.948652968036529,171.58561643835617,79.1672203196347,0.2175616438356164,993.6552511415524,2.055456621004566,3.038664383561644,1
Wisconsin,Badger Hollow solar farm 1,11.15843607305936,6.8222945205479455,165.3123287671233,77.39403310502283,0.238986301369863,989.6196347031964,1.9163470319634703,3.046735159817352,1
California,CA Flats Solar 2,9.8163698630137,4.0757305936073065,175.62762557077625,71.46534360730594,0.3306027397260274,967.5779680365296,1.7375456621004568,3.4905821917808217,1
Texas,Crane Solar,15.162420091324202,4.018481735159818,217.29383561643837,53.16526712328767,0.2412328767123287,913.7800228310502,1.6654109589041095,3.7059817351598174,1
Tennessee,Elora Solar,15.22977168949772,8.972762557077626,197.69600456621004,69.87659703196347,0.2167397260273972,975.9295662100456,2.1950228310502284,3.187557077625571,1
Virginia,Fort Powhatan solar farm,18.465285388127853,9.43261415525114,215.79246575342464,60.42763926940639,0.1694794520547945,969.3115296803652,2.284566210045662,3.204920091324201,1
Ohio,Hardin Solar Energy 1,15.886803652968036,2.3728538812785387,230.85102739726028,46.55376598173516,0.2167397260273972,883.966894977169,1.4818835616438355,3.6797831050228313,1
Texas,Oberon (174 Power) solar farm 1,14.710707762557078,9.01283105022831,195.17442922374428,72.08476598173516,0.2023561643835616,973.9123287671232,2.187351598173516,3.2347374429223748,1
Georgia,Quitman Solar 1,11.403778538812784,6.435228310502283,182.14474885844749,74.6061095890411,0.2765479452054794,978.0671232876712,1.950593607305936,3.182328767123288,1
Arizona,Sun Streams 2 solar farm,19.360799086757996,7.546232876712328,226.78732876712328,52.67959703196348,0.1711780821917808,924.2479452054796,1.9891780821917808,3.692157534246576,1
Wisconsin,Two Creeks Solar,19.720810502283108,5.523698630136986,235.07568493150688,45.99906050228311,0.1943287671232876,907.213698630137,1.7911301369863015,3.675616438356165,1
Texas,Upton County Solar,16.0762100456621,7.576792237442922,226.4038812785388,65.22081621004565,0.2164383561643835,1007.389611872146,1.5057762557077623,2.5884817351598177,1
California,Tenaska Imperial Solar Energy Center West,13.004280821917808,3.825616438356165,182.39212328767124,58.76900342465754,0.2310410958904109,980.5352739726028,1.5137899543378996,2.738367579908676,1
Georgia,Taylor County Solar,9.491792237442922,5.123892694063927,170.4755707762557,77.07771575342466,0.3065753424657534,977.8469178082192,1.8191666666666668,3.307351598173516,1
California,Campo Verde Solar,10.762271689497718,6.814988584474886,167.55251141552512,78.97074657534246,0.2113972602739726,991.317808219178,1.917054794520548,3.1366666666666667,1
Texas,East Blackland Solar Project 1,17.892808219178082,4.798013698630137,233.36061643835615,48.188913242009136,0.2186301369863013,911.244406392694,1.7128196347031963,3.533755707762557,1
Virginia,Colonial Trail West solar farm,10.548835616438357,6.6729452054794525,167.97477168949771,79.25900799086759,0.2450958904109589,991.85399543379,1.9099086757990864,3.13398401826484,1
California,Edwards Sanborn solar farm 1B,8.139714611872147,0.1643721461187214,176.55981735159818,61.97689041095891,0.2868767123287671,919.9093607305936,1.295582191780822,3.8296917808219177,1
Texas,Juno Solar Project 2,15.606917808219178,9.263949771689497,202.3876712328767,69.73536073059361,0.2264657534246575,965.4876712328768,2.1644520547945207,3.3052625570776257,1
California,Maverick Solar 7,13.513162100456622,6.720285388127855,189.71004566210047,67.2297602739726,0.1968219178082192,971.3014840182648,2.010525114155252,3.275365296803653,1
California,CA Flats Solar 1,16.08195205479452,9.70670091324201,198.67694063926945,69.44846917808219,0.2029041095890411,981.141210045662,2.2777397260273973,3.213116438356165,1
California,Ivanpah Solar Electric Generating System 2,15.334828767123287,7.88783105022831,207.01358447488585,65.66521689497718,0.2125479452054794,953.939497716895,2.026495433789955,3.517009132420091,1
Arizona,Wilmot Energy Center solar farm,13.850513698630136,-1.7122945205479454,239.68424657534248,40.16644406392694,0.2586575342465753,820.1452054794521,1.1429680365296804,3.0402625570776256,1
California,Tenaska Imperial Solar Energy Center South,11.053504566210046,1.3404109589041096,197.0294520547945,56.26646118721461,0.2475068493150684,899.6054794520549,1.4317123287671234,3.716883561643836,1
California,American Kings Solar,15.799954337899544,9.566883561643836,199.94965753424657,70.10203538812785,0.2264931506849315,971.8598173515982,2.2181735159817357,3.2942237442922377,1
California,Big Beau Solar,15.444052511415524,9.2101598173516,197.2867579908676,70.04869406392694,0.2036164383561644,979.3238584474884,2.2371575342465757,3.1660616438356164,1
Georgia,Robins Air Force Base Solar,7.302522831050228,4.168321917808219,169.67203196347032,82.00652625570777,0.3326575342465753,969.6877853881278,1.6656050228310504,3.416221461187215,1
Texas,Briar Creek Solar,15.512694063926942,4.763481735159817,218.60696347031964,54.91890753424658,0.2303561643835616,912.0972602739726,1.6928082191780822,3.7779109589041098,1
California,Genesis Solar Enegy Project 2,9.589246575342466,3.9834589041095887,172.59166666666667,71.84612899543379,0.2872054794520548,972.3158675799086,1.7370433789954338,3.5239954337899544,1
Arizona,Solana Solar Generating Station 1,24.258230593607305,19.58865296803653,213.75399543378995,77.21511529680366,0.1653424657534246,1014.491894977169,3.444805936073059,3.9634246575342464,1
Texas,Coniglio Solar,19.444337899543378,5.645114155251141,237.22077625570776,46.761900684931504,0.1966301369863013,910.7622146118722,1.7896118721461187,3.64101598173516,1
Texas,Indian Mesa Solar 1,13.58494292237443,5.206723744292238,207.4186073059361,61.70510159817352,0.2296438356164383,930.3574200913242,1.750068493150685,3.622157534246576,1
Utah,Cove Mountain Solar 2,16.059132420091323,2.2732077625570777,232.1752283105023,46.05654109589041,0.2237808219178082,881.8200913242009,1.4732534246575344,3.5159589041095893,1
Utah,Milford Solar 1,13.55777397260274,-1.5844977168949772,238.3875570776256,41.34083904109589,0.2197808219178082,812.3723744292238,1.1121461187214612,3.5463356164383564,1
Utah,Tepco West Valley Solar,19.720810502283108,5.523698630136986,235.07568493150688,45.99906050228311,0.1943287671232876,907.213698630137,1.7911301369863015,3.675616438356165,1
Texas,Montesol solar farm,9.554771689497716,2.5811301369863013,176.3529680365297,67.60770547945205,0.2570410958904109,927.26700913242,1.2842808219178083,2.705627853881279,1
California,Mount Signal Solar,9.422739726027396,6.164794520547945,164.1027397260274,83.1202694063927,0.2558904109589041,920.7537671232876,1.7151141552511415,0.2045091324200913,1
Colorado,Comanche Solar,17.050445205479452,5.056381278538813,226.08812785388128,51.28623858447489,0.2052602739726027,911.9288812785388,1.7288926940639269,3.586849315068493,1
Georgia,Dougherty County Solar,18.497819634703195,7.24291095890411,226.52020547945204,53.61729908675799,0.2062191780821917,934.5969178082192,1.9691894977168956,3.4620662100456623,1
Texas,Wagy Solar Farm,15.132157534246575,6.566130136986302,209.07397260273973,61.78357305936073,0.2136986301369863,941.3276255707764,1.8916210045662103,3.622077625570777,1
Texas,East Pecos Solar,10.696324200913242,-1.8520091324200916,211.5587899543379,48.06430022831051,0.3152602739726027,824.4684931506849,1.0869748858447488,3.153458904109589,1
Texas,Blue Bell Solar,13.06843607305936,6.444954337899544,193.6431506849315,67.73526940639269,0.2164383561643835,964.1779680365296,1.9405365296803656,3.290057077625571,1
California,Valentine County Solar,10.077317351598174,5.225787671232877,177.03618721461189,75.24852283105024,0.3204657534246575,969.9151826484018,1.810570776255708,3.329497716894977,1
Michigan,Assembly Solar 2,18.327340182648403,7.084840182648402,227.2851598173516,53.683821917808224,0.2226849315068493,930.692694063927,1.9363470319634704,3.460936073059361,1
California,Catalina Solar 1A,6.015799086757991,-3.732990867579909,207.18858447488583,56.79612442922375,0.4138904109589041,792.4695205479452,0.886175799086758,3.758264840182648,1
Nevada,Crescent Dunes Solar Energy,24.753504566210047,17.333801369863014,222.7312785388128,68.1176894977169,0.2326027397260273,1003.2735159817352,3.3379337899543384,3.32156392694064,1
California,Quito Solar Pv Project,9.655422374429223,4.621769406392694,170.3654109589041,74.16053310502284,0.2984109589041095,976.8344748858448,1.7869520547945206,3.446404109589041,1
Alabama,Birmingham,17.4674200913242,13.40603881278539,185.35285388127855,80.34985844748859,0.1520821917808219,996.9950913242009,2.7519748858447493,0.18647260273972602,-1
Alabama,Montgomery,18.955502283105023,14.407465753424658,190.40285388127853,78.18058105022831,0.14578082191780822,1007.4728310502284,2.945513698630137,1.5399543378995433,-1
Alabama,Mobile,20.76302511415525,17.539977168949772,193.7412100456621,83.32798972602741,0.1404931506849315,1017.092694063927,3.2463242009132425,2.388321917808219,-1
Alabama,Huntsville,16.3350799086758,12.627340182648402,175.95068493150686,81.03891324200913,0.15106849315068493,995.4501141552512,2.6458105022831053,1.0382990867579909,-1
Alabama,Tuscaloosa,18.27779680365297,14.109965753424659,188.39885844748858,79.72417351598173,0.14427397260273975,1011.9345890410959,2.9228082191780826,0.11562785388127855,-1
Alabama,Hoover,17.75406392694064,13.581141552511415,185.6541095890411,79.76022831050228,0.12887671232876713,1001.2614155251141,2.798299086757991,0.1867123287671233,-1
Alabama,Dothan,19.754235159817352,15.601404109589042,196.5285388127854,79.82772488584475,0.14947945205479451,1006.3336757990868,3.0830365296803657,1.6344634703196348,-1
Alabama,Auburn,18.09107305936073,13.977248858447489,191.55502283105022,80.30588926940639,0.1421095890410959,993.8498858447489,2.8017808219178084,0.4302397260273973,-1
Alabama,Decatur,16.21662100456621,12.777157534246577,182.37123287671233,82.31054566210045,0.17263013698630136,994.0663242009132,2.642579908675799,1.0997260273972602,-1
Alabama,Madison,16.042773972602742,12.493801369863013,177.5623287671233,81.80915867579908,0.16134246575342467,990.9332191780821,2.5993721461187214,1.0645205479452056,-1
Alabama,Florence,16.193550228310503,12.757111872146119,179.48013698630137,82.2088093607306,0.14895890410958906,998.027397260274,2.658835616438356,1.301552511415525,-1
Alabama,Gadsden,17.2288698630137,13.013230593607307,182.31940639269408,79.32584360730594,0.14846575342465754,998.2890410958904,2.7288926940639273,0.4057648401826484,-1
Alabama,Vestavia Hills,16.994691780821917,13.202625570776256,184.4271689497717,81.6187089041096,0.13506849315068495,988.4336757990868,2.6730593607305937,0.1865068493150685,-1
Alabama,Prattville,18.77656392694064,14.34769406392694,192.12728310502283,78.67452853881278,0.14043835616438358,1005.4413242009132,2.920456621004566,1.5093949771689499,-1
Alabama,Phenix City,18.468413242009134,14.27587899543379,191.58139269406394,79.85687100456622,0.13082191780821917,1001.3720319634704,2.881369863013699,0.24815068493150688,-1
Alabama,Alabaster,17.764920091324203,13.689509132420092,186.96404109589042,80.16387899543379,0.1394794520547945,1000.1642694063927,2.800867579908676,0.18480593607305937,-1
Alabama,Bessemer,17.41428082191781,13.409109589041096,185.24954337899544,80.60337671232877,0.13397260273972605,995.7769406392694,2.743321917808219,0.1862214611872146,-1
Alabama,Enterprise,19.612385844748857,15.383036529680364,196.9398401826484,79.74373173515981,0.1547123287671233,1004.9506849315069,3.0555593607305935,0.6406735159817352,-1
Alabama,Opelika,17.980970319634704,13.903538812785389,191.1134703196347,80.42519863013699,0.12273972602739727,993.1062785388128,2.7855251141552513,0.38360730593607306,-1
Alabama,Homewood,17.41859589041096,13.38527397260274,184.6763698630137,80.48393721461187,0.15726027397260273,996.0659817351598,2.7433904109589045,0.18647260273972602,-1
Arizona,Phoenix,24.017819634703198,2.0545205479452058,245.67317351598174,29.49931506849315,0.17317808219178082,970.0606164383562,1.5728652968036532,1.9984817351598174,-1
Arizona,Tucson,22.27615296803653,1.989828767123288,246.56803652968037,31.87845319634703,0.1938082191780822,931.1082191780822,1.587922374429224,2.427191780821918,-1
Arizona,Mesa,23.788767123287673,2.0340182648401828,245.87328767123287,29.911440639269408,0.1775890410958904,965.0344748858447,1.5579680365296804,1.990433789954338,-1
Arizona,Chandler,23.907340182648404,2.185,247.19680365296804,29.918547945205482,0.19304109589041096,967.8041095890411,1.5808105022831052,1.9903767123287672,-1
Arizona,Glendale,23.93398401826484,1.8393378995433791,245.3107305936073,29.138785388127854,0.18624657534246575,970.030593607306,1.553812785388128,2.087876712328767,-1
Arizona,Scottsdale,23.651004566210048,1.9604223744292237,246.0033105022831,30.075190639269405,0.1932876712328767,962.5050228310503,1.5389155251141555,1.989783105022831,-1
Arizona,Gilbert,23.813390410958906,2.1010273972602738,245.80365296803652,29.915512557077626,0.18446575342465754,965.1278538812785,1.5773173515981735,1.9933904109589045,-1
Arizona,Tempe,23.888892694063927,2.0534132420091327,245.85764840182648,29.77836187214612,0.17786301369863014,966.8918949771689,1.5646689497716895,1.99013698630137,-1
Arizona,Peoria,23.9887899543379,1.820057077625571,245.59018264840182,28.999148401826485,0.20268493150684933,971.3324200913243,1.553447488584475,2.1242237442922374,-1
Arizona,Surprise,23.858995433789957,1.7161529680365297,246.62477168949772,29.065003424657533,0.21126027397260272,969.5251141552511,1.5261643835616439,2.1610388127853883,-1
Arizona,Yuma,23.92365296803653,4.02216894977169,253.5019406392694,34.57303538812785,0.3116712328767123,1001.556506849315,1.593082191780822,2.278869863013699,-1
Arizona,Avondale,24.24066210045662,1.8838584474885847,246.387100456621,28.783247716894977,0.20156164383561645,976.1460045662101,1.5507762557077627,2.1588812785388125,-1
Arizona,Flagstaff,11.227819634703197,-3.0088356164383563,240.7821917808219,44.40079452054795,0.21284931506849314,791.8809360730594,0.8611073059360731,1.4301027397260275,-1
Arizona,Goodyear,24.366187214611873,2.005,247.00022831050228,28.79537214611872,0.23616438356164385,978.3325342465754,1.5666095890410958,2.158287671232877,-1
Arizona,Lake Havasu City,24.519292237442922,0.4035616438356165,246.58561643835617,25.872228310502283,0.21934246575342467,988.980593607306,1.4962671232876714,2.4941894977168952,-1
Arizona,Buckeye,24.461860730593607,2.0503310502283107,247.1103881278539,28.68931278538813,0.2238904109589041,981.5037671232876,1.571312785388128,2.1692351598173514,-1
Arizona,Casa Grande,23.649440639269407,2.372340182648402,249.35068493150686,30.794073059360734,0.2410958904109589,962.5389269406393,1.5875913242009134,1.9857420091324203,-1
Arizona,Sierra Vista,17.940878995433792,1.5169292237442922,247.51678082191782,39.84580251141552,0.19317808219178081,864.7277397260274,1.3312785388127855,2.520331050228311,-1
Arizona,Maricopa,24.300570776255707,2.015650684931507,248.75513698630138,28.89734817351598,0.26419178082191785,977.9706621004566,1.5607876712328768,2.1735616438356167,-1
Arizona,Oro Valley,21.04353881278539,1.5936073059360731,244.9579908675799,33.533399543379,0.16953424657534244,910.4307077625571,1.4718721461187214,2.3502625570776257,-1
Arkansas,Little Rock,16.310856164383562,12.982842465753425,177.61324200913242,82.96299771689498,0.13936986301369864,1005.3566210045663,2.7147945205479456,1.039703196347032,-1
Arkansas,Fort Smith,16.00255707762557,12.200342465753424,178.93721461187215,80.52391666666666,0.15183561643835616,998.8559360730594,2.6022374429223745,1.7049429223744295,-1
Arkansas,Fayetteville,14.634908675799087,10.52472602739726,179.98767123287672,79.3927294520548,0.18076712328767122,974.4428082191781,2.3425,0.6489383561643837,-1
Arkansas,Springdale,14.32425799086758,10.373002283105023,179.02682648401827,80.19762328767123,0.18657534246575344,969.7587899543379,2.295525114155251,0.7843949771689498,-1
Arkansas,Jonesboro,15.16041095890411,12.049429223744292,177.64771689497718,83.40294178082192,0.14671232876712328,1005.5130136986302,2.583755707762557,2.266986301369863,-1
Arkansas,North Little Rock,16.246221461187215,12.912054794520548,177.21472602739726,82.88358561643835,0.14454794520547945,1004.9642694063926,2.705057077625571,1.347123287671233,-1
Arkansas,Conway,16.18342465753425,12.254714611872146,176.85091324200914,80.20711073059361,0.15536986301369862,1004.652397260274,2.6742808219178085,0.9190753424657535,-1
Arkansas,Rogers,14.166609589041096,10.256415525114155,179.33344748858448,80.4323299086758,0.15934246575342467,968.224200913242,2.2679109589041095,1.2123858447488585,-1
Arkansas,Bentonville,14.281312785388128,10.288675799086759,178.43607305936072,80.05110273972603,0.1863013698630137,970.8025114155251,2.280639269406393,1.4766324200913243,-1
Arkansas,Pine Bluff,16.860536529680367,13.484303652968036,181.99908675799088,82.92729794520548,0.14457534246575343,1008.5453196347032,2.791381278538813,1.2889497716894978,-1
Arkansas,Hot Springs,15.914657534246574,12.76236301369863,176.59897260273974,84.24875456621004,0.1284109589041096,991.1238584474886,2.6286073059360735,0.20641552511415526,-1
Arkansas,Benton,14.440696347031963,10.361997716894978,179.37728310502283,79.61604452054794,0.2055890410958904,973.3824200913242,2.303892694063927,1.43587899543379,-1
Arkansas,Texarkana,17.627682648401827,14.305365296803654,182.38561643835615,83.11395205479452,0.1463013698630137,1005.995205479452,2.857842465753425,1.266244292237443,-1
Arkansas,Sherwood,16.256095890410958,12.902134703196348,175.8494292237443,82.72920319634703,0.13668493150684932,1005.8165525114156,2.70851598173516,1.573687214611872,-1
Arkansas,Jacksonville,16.168196347031962,12.870159817351599,178.7763698630137,82.90465182648401,0.14364383561643834,1005.5582191780821,2.6987557077625572,1.9252968036529683,-1
Arkansas,Russellville,16.291723744292238,12.008493150684933,175.5716894977169,78.78179680365297,0.1527945205479452,1004.5426940639269,2.6707534246575344,0.20687214611872146,-1
Arkansas,Searcy,15.046461187214613,11.078744292237444,176.29657534246576,80.19650799086759,0.17304109589041095,987.118607305936,2.46425799086758,0.2273972602739726,-1
Arkansas,Cabot,15.995901826484019,12.757488584474887,179.17990867579908,83.04525,0.15564383561643835,1005.1917808219179,2.680342465753425,2.034554794520548,-1
Arkansas,Van Buren,15.312705479452056,11.654554794520548,173.80707762557077,81.54700684931507,0.13164383561643836,991.5819634703196,2.535445205479452,0.6401141552511416,-1
Arkansas,El Dorado,17.573972602739726,14.343253424657535,184.31575342465754,84.09756735159819,0.13326027397260276,1008.0094748858447,2.8946575342465755,0.048698630136986304,-1
California,Los Angeles,19.040011415525115,8.540091324200914,230.20182648401826,55.79839383561644,0.13879452054794522,990.308105022831,1.4661643835616438,1.9594863013698633,-1
California,San Diego,19.376655251141553,11.836655251141552,229.94520547945206,64.347100456621,0.08465753424657535,1014.813698630137,1.6248630136986302,2.381906392694064,-1
California,San Jose,16.444897260273976,8.451952054794521,222.31529680365296,65.78696689497717,0.1381917808219178,1019.9550228310502,1.5816552511415527,1.9867237442922376,-1
California,San Francisco,15.053356164383562,9.512420091324202,208.58207762557078,73.17005936073059,0.12054794520547946,1016.3651826484019,1.5581735159817351,2.5395890410958906,-1
California,Fresno,19.75043378995434,4.523013698630137,220.90513698630136,44.359864155251145,0.17726027397260274,996.3737442922375,1.575947488584475,1.7686415525114156,-1
California,Sacramento,18.14216894977169,5.796461187214612,221.83173515981736,53.007603881278534,0.1537260273972603,1010.2063926940639,1.5459589041095891,1.8769406392694064,-1
California,Long Beach,18.89928082191781,11.038219178082192,226.98321917808218,63.30140525114156,0.13657534246575342,1006.9485159817351,1.5657876712328769,2.136461187214612,-1
